,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4867,4313466.0,Novo Xingu,43.0,RS,429.675,507.375,527.65,520.075,625.0
4868,4313490.0,Novo Barreiro,43.0,RS,450.18,418.1,388.0,437.38,588.0
4869,4313508.0,Osório,43.0,RS,520.9531380753139,549.4633858267717,532.8374015748032,584.2502092050208,659.5275590551181
4870,4313607.0,Paim Filho,43.0,RS,502.05,458.25,471.825,478.92499999999995,460.0
4871,4313656.0,Palmares do Sul,43.0,RS,456.39285714285717,457.6,457.78,459.3,580.0
4872,4313706.0,Palmeira das Missões,43.0,RS,479.3,512.7486486486487,499.7954954954955,546.2648148148148,631.5315315315315
4873,4313805.0,Palmitinho,43.0,RS,450.40769230769234,438.7142857142857,452.5571428571429,499.84615384615387,560.0
4874,4313904.0,Panambi,43.0,RS,503.54189189189185,532.3714285714285,508.7844155844156,556.4695945945946,639.4805194805194
4875,4313953.0,Pantano Grande,43.0,RS,474.34999999999997,484.4826086956522,505.73043478260865,529.25,615.6521739130435
4876,4314001.0,Paraí,43.0,RS,491.85555555555555,507.6037037037037,475.44814814814816,535.2851851851852,633.3333333333334
4877,4314027.0,Paraíso do Sul,43.0,RS,518.9,536.9,473.0153846153846,539.3454545454546,658.4615384615385
4878,4314035.0,Pareci Novo,43.0,RS,502.16,549.72,546.5,583.1,572.0
4879,4314050.0,Parobé,43.0,RS,477.9155172413793,506.84918032786885,481.21967213114755,501.32931034482755,513.4426229508197
4880,4314068.0,Passa Sete,43.0,RS,484.43500000000006,512.9350000000001,480.105,523.49,670.0
4881,4314076.0,Passo do Sobrado,43.0,RS,452.55454545454546,503.1181818181818,502.07272727272726,521.5818181818181,570.9090909090909
4882,4314100.0,Passo Fundo,43.0,RS,512.0459165154265,539.7136752136752,528.2716239316239,573.5460980036298,664.4444444444445
4883,4314134.0,Paulo Bento,43.0,RS,475.53333333333336,467.3888888888889,466.4888888888888,509.5222222222222,600.0
4884,4314159.0,Paverama,43.0,RS,585.725,642.125,586.375,662.0,785.0
4885,4314175.0,Pedras Altas,43.0,RS,406.54999999999995,405.1,375.05,482.7,490.0
4886,4314209.0,Pedro Osório,43.0,RS,482.35714285714283,512.6428571428571,505.7285714285714,498.2285714285714,534.2857142857143
4887,4314308.0,Pejuçara,43.0,RS,471.72222222222223,545.3,521.7888888888889,521.0999999999999,642.2222222222222
4888,4314407.0,Pelotas,43.0,RS,508.0927058823529,542.0406130268199,526.9659003831417,560.1965490196078,637.471264367816
4889,4314423.0,Picada Café,43.0,RS,512.4375,574.2125,527.1125,570.225,615.0
4890,4314456.0,Pinhal,43.0,RS,433.5,485.23333333333335,459.25,504.56666666666666,543.3333333333334
4891,4314464.0,Pinhal da Serra,43.0,RS,426.70000000000005,396.0333333333333,424.5333333333333,415.09999999999997,293.3333333333333
4892,4314472.0,Pinhal Grande,43.0,RS,494.9,529.4454545454545,491.8818181818182,523.8399999999999,676.3636363636364
4893,4314498.0,Pinheirinho do Vale,43.0,RS,470.9625,449.9647058823529,454.40588235294115,493.175,580.0
4894,4314506.0,Pinheiro Machado,43.0,RS,446.86,486.52,476.33000000000004,468.46000000000004,522.0
4895,4314548.0,Pinto Bandeira,43.0,RS,454.35,510.525,445.35,527.9875,460.0
4896,4314555.0,Pirapó,43.0,RS,469.46000000000004,547.3,526.92,566.96,744.0
4897,4314605.0,Piratini,43.0,RS,494.38518518518515,512.6551724137931,496.35517241379307,530.8407407407408,587.5862068965517
4898,4314704.0,Planalto,43.0,RS,492.91428571428565,555.8285714285714,464.54285714285714,564.0285714285714,605.7142857142857
4899,4314753.0,Poço das Antas,43.0,RS,442.5,456.43333333333334,459.0,468.06666666666666,626.6666666666666
4900,4314779.0,Pontão,43.0,RS,456.73333333333335,495.6333333333334,474.6666666666667,521.6,603.3333333333334
4901,4314787.0,Ponte Preta,43.0,RS,396.5,361.3,400.4,491.1,620.0
4902,4314803.0,Portão,43.0,RS,536.2217391304348,577.3630136986301,553.8794520547945,618.1826086956521,644.3835616438356
4903,4314902.0,Porto Alegre,43.0,RS,524.8753757225434,563.8310360061852,544.6837861718577,595.1300115606936,666.9626684338414
4904,4315008.0,Porto Lucena,43.0,RS,502.28000000000003,523.5,474.08000000000004,501.34,608.0
4905,4315057.0,Porto Mauá,43.0,RS,512.3,625.5,559.6,483.9,720.0
4906,4315073.0,Porto Vera Cruz,43.0,RS,538.7,586.2,520.0,594.4,750.0
4907,4315107.0,Porto Xavier,43.0,RS,462.56470588235294,491.5888888888889,484.31111111111113,521.5,615.5555555555555
4908,4315131.0,Pouso Novo,43.0,RS,440.1,471.8,450.75,562.2,310.0
4909,4315149.0,Presidente Lucena,43.0,RS,505.525,541.6,493.725,517.575,545.0
4910,4315156.0,Progresso,43.0,RS,464.2714285714286,465.1,476.6125,526.1714285714286,622.5
4911,4315172.0,Protásio Alves,43.0,RS,514.1333333333333,527.8666666666667,495.01666666666665,559.4499999999999,633.3333333333334
4912,4315206.0,Putinga,43.0,RS,450.6666666666667,564.9666666666666,485.5333333333333,494.56666666666666,673.3333333333334
4913,4315305.0,Quaraí,43.0,RS,471.48867924528304,503.9245614035088,505.9684210526316,531.4698113207547,600.3508771929825
4914,4315321.0,Quevedos,43.0,RS,461.9,452.05,456.8833333333334,550.2,503.3333333333333
4915,4315354.0,Quinze de Novembro,43.0,RS,457.5333333333333,485.7285714285714,449.0285714285714,492.1666666666667,628.5714285714286
4916,4315404.0,Redentora,43.0,RS,444.825,429.25,435.125,477.7125,522.5
4917,4315453.0,Relvado,43.0,RS,532.1125,593.36,565.6800000000001,611.275,604.0
4918,4315503.0,Restinga Sêca,43.0,RS,496.4055555555555,535.9052631578948,493.4526315789474,498.14444444444445,605.2631578947369
4919,4315552.0,Rio dos Índios,43.0,RS,448.04545454545456,512.4363636363637,494.09090909090907,495.91818181818184,589.0909090909091
4920,4315602.0,Rio Grande,43.0,RS,483.76317880794704,523.4887218045113,510.8249373433584,533.0601324503311,609.172932330827
4921,4315701.0,Rio Pardo,43.0,RS,476.86666666666673,501.5921052631579,489.77894736842103,530.5014492753623,566.3157894736842
4922,4315750.0,Riozinho,43.0,RS,472.36,472.06000000000006,492.91999999999996,446.9,636.0
4923,4315800.0,Roca Sales,43.0,RS,524.0296296296297,580.5892857142857,549.4321428571428,638.1962962962963,747.8571428571429
4924,4315909.0,Rodeio Bonito,43.0,RS,449.77058823529416,501.9555555555556,460.0722222222222,475.1529411764706,573.3333333333334
4925,4315958.0,Rolador,43.0,RS,507.7625,514.1375,498.33750000000003,503.9875,592.5
4926,4316006.0,Rolante,43.0,RS,521.4128205128205,536.7219512195121,517.5878048780487,545.8025641025641,584.390243902439
4927,4316105.0,Ronda Alta,43.0,RS,465.8176470588236,522.1666666666666,454.90555555555557,491.4647058823529,553.3333333333334
4928,4316204.0,Rondinha,43.0,RS,475.3739130434783,497.53749999999997,479.00416666666666,489.6304347826087,569.1666666666666
4929,4316303.0,Roque Gonzales,43.0,RS,489.35714285714283,518.7857142857143,499.87142857142857,508.7714285714286,654.2857142857143
4930,4316402.0,Rosário do Sul,43.0,RS,468.1744186046512,523.0630434782609,493.6152173913043,533.4162790697675,619.1304347826087
4931,4316428.0,Sagrada Família,43.0,RS,503.5833333333333,550.1999999999999,522.3,554.0,690.0
4932,4316436.0,Saldanha Marinho,43.0,RS,458.0833333333333,498.8666666666666,502.34999999999997,517.25,630.0
4933,4316451.0,Salto do Jacuí,43.0,RS,477.95384615384614,524.6153846153846,495.2230769230769,530.6692307692308,623.0769230769231
4934,4316477.0,Salvador das Missões,43.0,RS,482.01000000000005,537.21,510.09,624.13,634.0
4935,4316501.0,Salvador do Sul,43.0,RS,499.0875,510.3375,496.8125,554.375,627.5
4936,4316600.0,Sananduva,43.0,RS,471.87916666666666,510.0183673469388,489.55306122448974,503.4708333333333,594.2857142857143
4937,4316709.0,Santa Bárbara do Sul,43.0,RS,489.6818181818182,456.71818181818185,489.47272727272724,523.4454545454545,629.0909090909091
4938,4316733.0,Santa Cecília do Sul,43.0,RS,457.525,487.0,470.925,561.975,555.0
4939,4316758.0,Santa Clara do Sul,43.0,RS,525.425,552.675,539.875,582.8,665.0
4940,4316808.0,Santa Cruz do Sul,43.0,RS,524.1886363636363,556.4299727520436,538.1713896457766,590.525,704.4686648501363
4941,4316907.0,Santa Maria,43.0,RS,519.3914030819141,553.8495713172252,534.1991426344505,577.329602595296,665.066250974279
4942,4316956.0,Santa Maria do Herval,43.0,RS,506.14444444444445,552.6555555555556,541.2222222222222,550.6111111111111,648.8888888888889
4943,4316972.0,Santa Margarida do Sul,43.0,RS,487.31666666666666,538.1333333333333,519.6,499.3333333333333,636.6666666666666
4944,4317004.0,Santana da Boa Vista,43.0,RS,489.03125,512.2588235294118,487.94117647058823,531.375,540.0
4945,4317103.0,Sant'Ana do Livramento,43.0,RS,482.8247474747475,516.4690476190476,511.5495238095238,535.3939393939394,599.8095238095239
4946,4317202.0,Santa Rosa,43.0,RS,515.1067615658363,539.1034129692832,521.1778156996587,564.3711743772242,677.7474402730376
4947,4317251.0,Santa Tereza,43.0,RS,508.35,493.41999999999996,462.52,493.29999999999995,524.0
4948,4317301.0,Santa Vitória do Palmar,43.0,RS,470.1923913043478,492.9315789473684,491.87684210526317,525.8891304347826,548.8421052631579
4949,4317400.0,Santiago,43.0,RS,489.9198675496688,517.1220125786164,503.50062893081764,534.017880794702,594.2138364779875
4950,4317509.0,Santo Ângelo,43.0,RS,513.3852112676057,543.5506578947368,531.2496710526316,569.006338028169,671.578947368421
4951,4317558.0,Santo Antônio do Palma,43.0,RS,468.09090909090907,491.26363636363635,468.2,482.8727272727272,640.0
4952,4317608.0,Santo Antônio da Patrulha,43.0,RS,482.0753086419753,512.0781609195402,493.1298850574713,540.4716049382715,566.4367816091954
4953,4317707.0,Santo Antônio das Missões,43.0,RS,466.4866666666667,488.7133333333333,490.8666666666667,502.46,564.0
4954,4317756.0,Santo Antônio do Planalto,43.0,RS,463.55,507.6875,470.11249999999995,493.375,552.5
4955,4317806.0,Santo Augusto,43.0,RS,521.7164179104477,563.6411764705882,523.5367647058823,594.5925373134328,695.2941176470588
4956,4317905.0,Santo Cristo,43.0,RS,491.48928571428576,492.20714285714286,490.6392857142857,555.7214285714286,638.5714285714286
4957,4317954.0,Santo Expedito do Sul,43.0,RS,521.77,509.33000000000004,501.15,562.5,712.0
4958,4318002.0,São Borja,43.0,RS,471.4485507246377,493.0122448979592,498.0775510204081,512.4840579710145,552.7891156462586
4959,4318051.0,São Domingos do Sul,43.0,RS,510.1111111111111,504.9111111111111,486.53333333333336,518.0333333333333,675.5555555555555
4960,4318101.0,São Francisco de Assis,43.0,RS,449.1210526315789,472.77368421052637,472.5736842105263,468.1947368421053,529.4736842105264
4961,4318200.0,São Francisco de Paula,43.0,RS,485.8333333333333,542.29,512.54,545.4055555555556,605.0
4962,4318309.0,São Gabriel,43.0,RS,474.77350993377485,518.263354037267,504.86894409937884,536.1788079470199,599.5031055900621
4963,4318408.0,São Jerônimo,43.0,RS,461.2863636363636,494.8454545454546,500.97727272727275,505.59090909090907,585.4545454545455
4964,4318424.0,São João da Urtiga,43.0,RS,473.6857142857143,450.1,455.93333333333334,520.0928571428572,590.6666666666666
4965,4318432.0,São João do Polêsine,43.0,RS,519.5153846153846,488.0615384615385,486.6615384615385,524.4,604.6153846153846
4966,4318440.0,São Jorge,43.0,RS,479.5285714285714,503.65714285714284,495.0571428571429,475.6714285714285,637.1428571428571
4967,4318457.0,São José das Missões,43.0,RS,495.32500000000005,508.35,472.05,526.9,740.0
4968,4318465.0,São José do Herval,43.0,RS,478.8,416.3,508.6,448.2,600.0
4969,4318481.0,São José do Hortêncio,43.0,RS,525.625,543.125,466.6,542.325,635.0
4970,4318499.0,São José do Inhacorá,43.0,RS,480.66,494.27,470.18,557.9399999999999,596.0
4971,4318507.0,São José do Norte,43.0,RS,473.21666666666664,498.6868421052631,484.9736842105263,519.4361111111111,538.9473684210526
4972,4318606.0,São José do Ouro,43.0,RS,486.67272727272723,536.7272727272727,530.5636363636364,567.8636363636364,698.1818181818181
4973,4318614.0,São José do Sul,43.0,RS,566.0,563.28,529.1,597.5,392.0
4974,4318622.0,São José dos Ausentes,43.0,RS,460.7285714285714,476.14285714285717,485.8142857142857,459.3,562.8571428571429
4975,4318705.0,São Leopoldo,43.0,RS,515.1758215962441,552.2208053691276,531.7006711409397,582.2610328638498,635.2125279642058
4976,4318804.0,São Lourenço do Sul,43.0,RS,472.1872727272727,513.2451327433628,499.0486725663717,521.9963636363636,576.1061946902655
4977,4318903.0,São Luiz Gonzaga,43.0,RS,506.97113402061854,519.8669811320755,506.2141509433962,533.5639175257731,568.3018867924528
4978,4319000.0,São Marcos,43.0,RS,462.92121212121214,511.4088235294118,486.5970588235294,492.6393939393939,589.4117647058823
4979,4319109.0,São Martinho,43.0,RS,458.1,482.84,485.38,516.26,640.0
4980,4319125.0,São Martinho da Serra,43.0,RS,463.4666666666667,499.5833333333333,462.6666666666667,435.25,526.6666666666666
4981,4319158.0,São Miguel das Missões,43.0,RS,492.6933333333333,496.0,490.98125,531.9666666666667,490.0
4982,4319208.0,São Nicolau,43.0,RS,476.62857142857143,473.35555555555555,482.40000000000003,500.62857142857143,533.3333333333334
4983,4319307.0,São Paulo das Missões,43.0,RS,490.50588235294117,544.5,501.43529411764706,576.8235294117648,624.7058823529412
4984,4319364.0,São Pedro das Missões,43.0,RS,475.6,491.5,506.5,590.8,700.0
4985,4319372.0,São Pedro do Butiá,43.0,RS,465.57142857142856,489.7,502.7714285714286,562.9142857142857,697.1428571428571
4986,4319406.0,São Pedro do Sul,43.0,RS,439.24,470.87916666666666,465.75416666666666,477.948,586.6666666666666
4987,4319505.0,São Sebastião do Caí,43.0,RS,464.1264705882353,518.48,499.0114285714286,520.2088235294117,558.2857142857143
4988,4319604.0,São Sepé,43.0,RS,479.7861111111111,531.1210526315789,507.90000000000003,528.3277777777778,606.8421052631579
4989,4319703.0,São Valentim,43.0,RS,453.0615384615385,460.9769230769231,417.86153846153843,461.4769230769231,586.1538461538462
4990,4319711.0,São Valentim do Sul,43.0,RS,542.625,601.4,569.55,611.325,760.0
4991,4319737.0,São Valério do Sul,43.0,RS,398.25,402.15,427.54999999999995,487.04999999999995,480.0
4992,4319752.0,São Vendelino,43.0,RS,485.2444444444444,493.57,501.65,491.2555555555556,564.0
4993,4319802.0,São Vicente do Sul,43.0,RS,520.3921348314607,550.978021978022,525.4065934065934,581.9685393258427,655.8241758241758
4994,4319901.0,Sapiranga,43.0,RS,478.1803278688525,529.435606060606,513.4712121212121,545.4090163934426,613.030303030303
4995,4320008.0,Sapucaia do Sul,43.0,RS,497.6209125475285,535.6883802816901,521.7964788732395,549.3832699619771,598.8028169014085
4996,4320107.0,Sarandi,43.0,RS,517.531746031746,532.1507246376812,512.5826086956521,541.6079365079365,610.7246376811594
4997,4320206.0,Seberi,43.0,RS,469.97727272727275,485.45652173913044,471.17391304347825,487.4636363636364,470.4347826086956
4998,4320230.0,Sede Nova,43.0,RS,477.86,541.88,527.6800000000001,453.23999999999995,732.0
4999,4320263.0,Segredo,43.0,RS,486.99090909090904,503.6818181818182,495.30909090909086,546.1818181818181,665.4545454545455
5000,4320305.0,Selbach,43.0,RS,491.07,529.5,504.18,567.86,650.0
5001,4320321.0,Senador Salgado Filho,43.0,RS,489.175,534.4875,505.0125,558.5,605.0
5002,4320354.0,Sentinela do Sul,43.0,RS,451.1,489.14444444444445,477.23333333333335,502.9777777777778,564.4444444444445
5003,4320404.0,Serafina Corrêa,43.0,RS,529.9454545454546,552.5678571428572,521.3767857142857,564.7727272727273,638.9285714285714
5004,4320503.0,Sertão,43.0,RS,525.679746835443,534.75875,514.7574999999999,578.5075949367089,638.5
5005,4320552.0,Sertão Santana,43.0,RS,467.18636363636364,499.06363636363636,470.87727272727267,498.54090909090905,626.3636363636364
5006,4320578.0,Sete de Setembro,43.0,RS,490.79999999999995,498.65,412.8,429.1,500.0
5007,4320602.0,Severiano de Almeida,43.0,RS,504.4636363636364,530.52,474.03999999999996,511.09090909090907,706.0
5008,4320651.0,Silveira Martins,43.0,RS,487.96000000000004,488.7900000000001,471.96999999999997,524.95,538.0
5009,4320677.0,Sinimbu,43.0,RS,481.23,514.3523809523809,492.6714285714286,540.5649999999999,569.5238095238095
5010,4320701.0,Sobradinho,43.0,RS,482.85581395348834,513.1477272727273,480.84090909090907,531.2069767441861,650.0
5011,4320800.0,Soledade,43.0,RS,481.9230769230769,517.0836363636363,517.64,540.9384615384615,605.0909090909091
5012,4320859.0,Tabaí,43.0,RS,511.22380952380956,541.7409090909091,521.4409090909091,556.2809523809524,644.5454545454545
5013,4320909.0,Tapejara,43.0,RS,492.9711111111111,509.8020408163265,505.21020408163264,544.3666666666667,642.0408163265306
5014,4321006.0,Tapera,43.0,RS,469.01578947368415,476.2666666666667,459.79999999999995,531.6578947368421,622.8571428571429
5015,4321105.0,Tapes,43.0,RS,450.05,489.76000000000005,478.01000000000005,484.33000000000004,576.0
5016,4321204.0,Taquara,43.0,RS,516.9588785046728,558.9620535714286,542.5040178571428,585.3556074766356,667.7678571428571
5017,4321303.0,Taquari,43.0,RS,472.1305084745763,501.1238095238095,493.7396825396825,507.2016949152543,594.9206349206349
5018,4321329.0,Taquaruçu do Sul,43.0,RS,507.6333333333334,507.5666666666666,449.8666666666666,474.75,686.6666666666666
5019,4321352.0,Tavares,43.0,RS,427.8384615384615,469.1333333333333,468.73333333333335,480.0615384615385,457.3333333333333
5020,4321402.0,Tenente Portela,43.0,RS,475.25217391304346,491.32,481.62800000000004,542.9304347826087,598.4
5021,4321436.0,Terra de Areia,43.0,RS,524.3399999999999,519.6181818181818,503.41818181818184,546.2,480.0
5022,4321451.0,Teutônia,43.0,RS,534.8705882352941,566.2857142857143,547.021978021978,586.8388235294118,673.6263736263736
5023,4321469.0,Tio Hugo,43.0,RS,475.5846153846154,505.3357142857143,473.2357142857143,498.3923076923077,642.8571428571429
5024,4321477.0,Tiradentes do Sul,43.0,RS,499.88,516.6600000000001,491.12,495.68,668.0
5025,4321493.0,Toropi,43.0,RS,475.01000000000005,502.93999999999994,495.64,518.08,636.0
5026,4321501.0,Torres,43.0,RS,499.0693181818182,531.7304347826087,516.7391304347826,536.3125,596.304347826087
5027,4321600.0,Tramandaí,43.0,RS,492.692,513.8523809523809,512.8761904761905,520.4813333333333,553.0952380952381
5028,4321626.0,Travesseiro,43.0,RS,452.825,488.725,508.875,553.5,615.0
5029,4321634.0,Três Arroios,43.0,RS,494.4125,496.71250000000003,468.0125,560.0,565.0
5030,4321667.0,Três Cachoeiras,43.0,RS,478.25454545454545,480.7171428571428,485.1028571428571,521.1818181818181,546.8571428571429
5031,4321709.0,Três Coroas,43.0,RS,481.74285714285713,545.1428571428571,490.5357142857143,516.3928571428571,574.2857142857143
5032,4321808.0,Três de Maio,43.0,RS,532.3484848484849,550.2367924528302,536.1745283018868,604.1111111111111,700.188679245283
5033,4321832.0,Três Forquilhas,43.0,RS,418.55,453.15,501.5,563.6,590.0
5034,4321857.0,Três Palmeiras,43.0,RS,470.65,458.90000000000003,454.76666666666665,519.7,400.0
5035,4321907.0,Três Passos,43.0,RS,499.43809523809523,525.6818181818181,516.0636363636363,558.6412698412698,660.3030303030303
5036,4321956.0,Trindade do Sul,43.0,RS,463.68333333333334,507.6615384615385,479.4769230769231,512.6750000000001,589.2307692307693
5037,4322004.0,Triunfo,43.0,RS,471.3636363636364,474.50217391304346,467.1260869565217,514.9863636363636,510.0
5038,4322103.0,Tucunduva,43.0,RS,544.1071428571429,546.6857142857143,517.0714285714286,597.1285714285714,721.4285714285714
5039,4322152.0,Tunas,43.0,RS,436.4,526.0666666666667,523.8333333333334,450.2,593.3333333333334
5040,4322186.0,Tupanci do Sul,43.0,RS,498.3333333333333,574.3333333333334,566.6666666666666,623.1999999999999,666.6666666666666
5041,4322202.0,Tupanciretã,43.0,RS,461.73,480.7439024390244,470.47073170731704,495.3075,540.9756097560976
5042,4322251.0,Tupandi,43.0,RS,432.48,502.93333333333334,453.31666666666666,539.0600000000001,513.3333333333334
5043,4322301.0,Tuparendi,43.0,RS,481.37,531.3090909090909,487.08181818181816,513.5600000000001,490.90909090909093
5044,4322327.0,Turuçu,43.0,RS,443.64285714285717,513.5714285714286,505.4857142857143,544.6,542.8571428571429
5045,4322343.0,Ubiretama,43.0,RS,485.23636363636365,517.4545454545455,498.77272727272725,519.8272727272728,641.8181818181819
5046,4322350.0,União da Serra,43.0,RS,542.4,565.1800000000001,512.3399999999999,598.08,524.0
5047,4322376.0,Unistalda,43.0,RS,458.2142857142857,499.65714285714284,467.5571428571429,502.0142857142857,500.0
5048,4322400.0,Uruguaiana,43.0,RS,470.2054200542005,501.4238805970149,494.65746268656716,529.4417344173442,589.0547263681592
5049,4322509.0,Vacaria,43.0,RS,502.45590062111796,531.6693251533743,519.1674846625767,564.0223602484473,609.4478527607362
5050,4322525.0,Vale Verde,43.0,RS,462.5666666666667,493.18888888888887,475.87777777777774,461.87777777777774,560.0
5051,4322533.0,Vale do Sol,43.0,RS,493.12068965517244,531.89,496.18333333333334,542.6724137931035,638.0
5052,4322541.0,Vale Real,43.0,RS,491.34615384615387,548.3461538461538,477.16923076923075,543.4846153846154,552.3076923076923
5053,4322558.0,Vanini,43.0,RS,445.0,483.8,497.9,600.7,360.0
5054,4322608.0,Venâncio Aires,43.0,RS,505.9472361809045,541.0971014492754,526.7932367149758,575.9482412060302,684.7342995169082
5055,4322707.0,Vera Cruz,43.0,RS,522.3415094339622,550.8777777777777,538.9148148148148,584.7584905660377,697.7777777777778
5056,4322806.0,Veranópolis,43.0,RS,523.0113402061855,550.6247422680412,525.8113402061855,580.1958762886597,732.5773195876288
5057,4322855.0,Vespasiano Corrêa,43.0,RS,,,,,
5058,4322905.0,Viadutos,43.0,RS,438.6818181818182,444.6181818181818,427.76363636363635,458.1454545454546,445.45454545454544
5059,4323002.0,Viamão,43.0,RS,492.9165841584158,522.5505773672055,509.02840646651265,534.1707920792079,585.3117782909931
5060,4323101.0,Vicente Dutra,43.0,RS,430.2692307692308,458.2857142857143,492.8285714285715,479.0,547.1428571428571
5061,4323200.0,Victor Graeff,43.0,RS,498.84999999999997,533.85,533.9333333333333,586.8666666666667,626.6666666666666
5062,4323309.0,Vila Flores,43.0,RS,532.9428571428572,500.9142857142857,478.4428571428571,537.6285714285715,614.2857142857143
5063,4323358.0,Vila Lângaro,43.0,RS,539.6999999999999,504.56666666666666,476.8666666666666,545.5,586.6666666666666
5064,4323408.0,Vila Maria,43.0,RS,478.7866666666667,506.72666666666663,492.35333333333335,547.6800000000001,636.0
5065,4323457.0,Vila Nova do Sul,43.0,RS,480.5125,497.3875,466.725,491.9375,572.5
5066,4323507.0,Vista Alegre,43.0,RS,453.0333333333333,493.6666666666667,490.93333333333334,507.73333333333335,666.6666666666666
5067,4323606.0,Vista Alegre do Prata,43.0,RS,455.06666666666666,517.65,466.0833333333333,521.6,623.3333333333334
5068,4323705.0,Vista Gaúcha,43.0,RS,443.23333333333335,452.8999999999999,433.5,431.0333333333333,500.0
5069,4323754.0,Vitória das Missões,43.0,RS,453.79999999999995,491.05,495.20000000000005,508.65,560.0
5070,4323804.0,Xangri-lá,43.0,RS,491.3888888888889,498.41999999999996,498.66,506.73333333333335,522.0
5071,5000203.0,Água Clara,50.0,MS,480.9714285714286,495.4357142857143,463.7857142857143,472.95,514.2857142857143
5072,5000252.0,Alcinópolis,50.0,MS,509.2166666666667,493.37142857142857,475.65714285714284,450.25,605.7142857142857
5073,5000609.0,Amambai,50.0,MS,470.9810126582278,481.6694117647059,475.68117647058824,504.47215189873424,549.8823529411765
5074,5000708.0,Anastácio,50.0,MS,448.6717948717949,467.2795454545454,457.37954545454545,477.66153846153844,552.2727272727273
5075,5000807.0,Anaurilândia,50.0,MS,464.5777777777778,411.43999999999994,424.61,481.31111111111113,528.0
5076,5000856.0,Angélica,50.0,MS,437.32,462.1294117647059,460.0235294117647,470.12,616.4705882352941
5077,5000906.0,Antônio João,50.0,MS,438.93333333333334,446.8333333333333,460.6611111111111,507.0777777777778,523.3333333333334
5078,5001003.0,Aparecida do Taboado,50.0,MS,501.21999999999997,511.0101694915254,498.09491525423726,545.7490909090909,608.4745762711865
5079,5001102.0,Aquidauana,50.0,MS,479.9460992907801,494.8493421052632,479.5046052631579,519.0808510638298,577.2368421052631
5080,5001243.0,Aral Moreira,50.0,MS,438.1388888888889,469.71999999999997,450.11,469.26666666666665,465.0
5081,5001508.0,Bandeirantes,50.0,MS,451.4684210526316,501.86499999999995,470.76000000000005,491.34736842105264,517.0
5082,5001904.0,Bataguassu,50.0,MS,449.6380952380952,469.77884615384613,449.4596153846154,485.47380952380956,474.61538461538464
5083,5002001.0,Batayporã,50.0,MS,445.82142857142856,490.5625,482.925,543.5,465.0
5084,5002100.0,Bela Vista,50.0,MS,459.5275862068965,482.0,477.54375,511.61206896551727,550.9375
5085,5002159.0,Bodoquena,50.0,MS,462.0357142857143,445.26666666666665,443.3933333333333,482.88571428571424,533.3333333333334
5086,5002209.0,Bonito,50.0,MS,502.15,516.1045454545455,496.6181818181818,535.325,609.0909090909091
5087,5002308.0,Brasilândia,50.0,MS,447.7785714285714,477.6862068965517,468.451724137931,476.8607142857143,563.448275862069
5088,5002407.0,Caarapó,50.0,MS,446.83934426229507,475.9952380952381,449.87936507936513,492.35573770491806,503.4920634920635
5089,5002605.0,Camapuã,50.0,MS,454.55454545454546,455.12888888888887,444.3022222222222,459.35227272727275,461.77777777777777
5090,5002704.0,Campo Grande,50.0,MS,503.3046437842515,527.7037995594713,512.9954295154184,560.214162099798,639.080396475771
5091,5002803.0,Caracol,50.0,MS,466.6,473.43999999999994,490.71999999999997,501.3,612.0
5092,5002902.0,Cassilândia,50.0,MS,489.21454545454543,504.8,484.9779661016949,539.3872727272727,586.4406779661017
5093,5002951.0,Chapadão do Sul,50.0,MS,477.48400000000004,500.58181818181816,490.4336363636363,518.967,580.0
5094,5003108.0,Corguinho,50.0,MS,460.7375,447.4,467.1,499.0625,565.0
5095,5003157.0,Coronel Sapucaia,50.0,MS,439.45,467.0833333333333,452.34999999999997,484.05454545454546,513.3333333333334
5096,5003207.0,Corumbá,50.0,MS,476.68746666666664,504.40865139949113,494.42926208651403,521.5778666666668,592.6208651399492
5097,5003256.0,Costa Rica,50.0,MS,466.7456140350877,488.60499999999996,475.73333333333335,520.8157894736842,543.0
5098,5003306.0,Coxim,50.0,MS,474.6578616352202,499.26121212121217,485.64606060606064,516.0069182389938,557.4545454545455
5099,5003454.0,Deodápolis,50.0,MS,478.91562500000003,500.6545454545454,482.3212121212121,522.478125,575.1515151515151
5100,5003488.0,Dois Irmãos do Buriti,50.0,MS,427.7555555555556,438.25714285714287,430.37619047619046,457.2277777777778,455.23809523809524
5101,5003504.0,Douradina,50.0,MS,418.56363636363636,433.29090909090905,405.5363636363636,467.2181818181818,605.4545454545455
5102,5003702.0,Dourados,50.0,MS,490.269222096956,512.3264293419633,498.9336569579288,541.7331454340473,611.175836030205
5103,5003751.0,Eldorado,50.0,MS,491.1307692307692,500.9857142857143,495.15714285714284,573.0307692307692,520.0
5104,5003801.0,Fátima do Sul,50.0,MS,468.1876923076923,481.8478260869565,473.04347826086956,496.37692307692305,537.6811594202899
5105,5003900.0,Figueirão,50.0,MS,429.9,438.9,319.8,398.1,420.0
5106,5004007.0,Glória de Dourados,50.0,MS,470.546875,483.69375,477.428125,495.71875,593.75
